,Year,State,Coal,Geothermal,Hydroelectric,Natural Gas,Nuclear,Other,Other Gases,Petroleum,Solar Thermal/PV,Total,Wind,Biomass
1233,2014,FL,52053689,0,211388,140034069,27868270,2890815,6669,1877927,241684,230015937,0,4831423
1234,2014,GA,45295113,0,3064347,40960797,32570182,66997,0,377810,119226,125837223,0,4163381
1235,2014,HI,1511183,253841,94083,0,0,405018,62203,6925918,39261,10204158,578617,334030
1236,2014,IA,33732765,0,878605,1372515,4152468,0,0,143928,0,56853282,16306754,266244
1237,2014,ID,77671,78799,9002210,2552537,0,74878,0,1,0,15184416,2805800,592518
1238,2014,IL,87282390,0,132298,5465425,97857900,281632,338092,86756,50116,202143877,10082894,566372
1239,2014,IN,97548738,0,371153,9572346,0,390683,2161218,1362544,102126,115395391,3496041,390538
1240,2014,KS,28752282,0,16214,1452523,8558384,0,0,44880,0,49728363,10844861,59216
1241,2014,KY,83601961,0,3143567,2499599,0,49941,0,1153376,0,90896435,0,447989
1242,2014,LA,19221019,0,1090038,56120564,17311330,533197,1942575,5231073,0,104229401,0,2779603
1243,2014,MA,2794889,0,902077,18497714,5769154,878129,0,1004833,306321,31118591,224971,1198658
1244,2014,MD,17603290,0,1615523,2505890,14343334,313284,0,463455,98117,37833652,323612,567143
1245,2014,ME,79103,0,3623248,4344381,0,405129,0,305132,0,13248709,1097329,3394385
1246,2014,MI,52899844,0,1600022,12522836,31245848,403800,1119846,1051330,0,106816991,3868117,2806233
1247,2014,MN,27956679,0,548488,3869632,12707166,396987,0,62536,2653,56998329,9691019,1763167
1248,2014,MO,72409212,0,697336,4044294,9276356,26314,0,106655,8707,87834468,1131105,115633
1249,2014,MS,10742565,0,0,32605949,10252183,4343,0,14100,0,55127091,0,1507948
1250,2014,MT,15579415,0,11482751,515453,0,264814,9,428368,0,30257616,1973794,13009
1251,2014,NC,49238196,0,4756083,28737608,40967020,631152,0,459686,729130,128143588,0,2546700
1252,2014,ND,27394068,0,2531360,234315,0,31440,40143,26117,0,36462507,6202412,2652
1253,2014,NE,24922174,0,1157781,405712,10101838,0,0,42660,0,39431290,2736939,64185
1254,2014,NH,1310998,0,1381362,4388291,10168265,49639,0,287449,0,19538394,411581,1540807
1255,2014,NJ,2519106,0,17296,31410341,31507121,640133,161681,496776,514252,68051085,22855,998426
1256,2014,NM,20355631,8736,98381,8975656,0,665,0,63156,515054,32306209,2274750,14179
1257,2014,NV,6547863,2728788,2389000,22961355,0,14965,5151,15029,1013682,36000537,300134,24568
1258,2014,NY,4592054,0,26086902,54379758,43038624,933084,0,2136483,70615,137122202,3968407,2407601
1259,2014,OH,89879051,0,478007,23636444,16284440,-3392,929387,1246672,53908,134476404,1153418,818467
1260,2014,OK,29905951,0,1428473,26641474,0,-2278,0,12493,0,70155504,11936833,338354
1261,2014,OR,3192593,183467,35261936,12698957,0,43003,0,9883,24042,60119907,7555402,1150620
1262,2014,PA,78985628,0,2641157,53021235,78714659,900134,490776,803004,62392,221058365,3564730,2453300
1263,2014,RI,0,0,3963,5962950,0,0,0,88418,9803,6281748,9917,206694
1264,2014,SC,28914306,0,2569126,11406640,52418553,46265,0,245573,4785,97158464,0,2437709
1265,2014,SD,2689215,0,5498214,464817,0,0,0,6699,0,10995239,2336293,0
1266,2014,TN,35874581,0,8900650,6199617,27670006,14041,13046,185127,27481,79506886,51140,1062377
1267,2014,TX,148173726,0,385898,204721154,39287443,381027,2306672,278032,282351,437629667,40005123,1808238
1268,2014,UT,33376687,521582,632823,8376420,0,117979,0,24317,2235,43784525,659951,72530
1269,2014,VA,20818584,0,955187,20881565,30220977,499767,0,1204906,0,77137438,0,3851802
1270,2014,VT,0,0,1175321,2464,5060582,0,0,5473,23535,7031393,311310,452707
1271,2014,WA,6719928,0,79463144,11058815,9497321,131267,336931,23540,729,116334362,7267793,1839643
1272,2014,WI,37449264,0,2471773,8053502,9447096,61736,0,319031,1194,61064795,1618001,1643195
1273,2014,WV,77514645,0,1241974,653301,0,0,30877,162779,0,81059576,1451383,4615
1274,2014,WY,43408651,0,868710,557121,0,74052,336767,45123,0,49696183,4405757,0
1275,2015,AK,667549,0,1568929,3089713,0,-2407,0,746567,0,6284937,159694,54892
1276,2015,AL,41410429,0,9861804,55844457,41951382,0,35862,84208,0,152477427,0,3289284
1277,2015,AR,21740033,0,3569195,14866286,13837794,12125,0,60444,927,55559428,0,1440957
1278,2015,AZ,36167169,0,6535722,33657102,32525595,0,0,48118,3456608,113142048,452035,226628
1279,2015,CA,297874,11883135,13808498,116139609,18505385,811717,1548638,84515,14814384,196703858,12229559,6467894
1280,2015,CO,31540895,0,1620161,11643750,0,52324,0,7265,251371,52393077,7475279,80556
1281,2015,CT,600469,0,302467,17362309,17410917,556468,0,436792,17439,37470622,0,787468
1282,2015,DC,0,0,0,22653,0,0,0,98,0,53750,0,30999
1283,2015,DE,598588,0,0,6689267,0,0,238081,154134,48512,7810006,5126,76298
1284,2015,FL,42904009,0,244294,155824152,28121916,3020545,4774,2149515,223933,237412633,0,4919495
1285,2015,GA,37130630,0,2983563,50469266,33838462,87117,0,260371,129452,128817898,0,4733568
1286,2015,HI,1337412,230340,121170,0,0,369163,50155,7023150,54397,10119500,612772,320941
1287,2015,IA,29811075,0,960145,2398135,5243446,5051,0,110292,0,56658918,17872632,258143
1288,2015,ID,78993,75600,8756622,3803588,0,80768,0,61,0,15667095,2270186,601277
1289,2015,IL,73773706,0,124460,10863883,97282139,248212,280060,56093,49360,193952040,10747270,526857
1290,2015,IN,78230688,0,381236,16262987,0,420071,2268638,1338003,156098,104019275,4515147,446408
1291,2015,KS,24593334,0,18963,1173902,8630178,0,0,48502,1806,45527124,10998501,61937
1292,2015,KY,72620429,0,3403481,5949727,0,51696,0,1077213,0,83543671,0,441126
1293,2015,LA,15164958,0,999036,66210832,15300736,788216,2400747,4243085,0,107812354,0,2704743
1294,2015,MA,2252664,0,827184,21007411,4994806,867806,0,777075,451366,32085969,214666,1166872
1295,2015,MD,13925604,0,1623190,4555345,14643325,317935,0,232348,118801,36365544,434595,514401
1296,2015,ME,91901,0,3360527,2951906,0,340013,0,548263,0,11741265,1295708,3152947
1297,2015,MI,52884033,0,1499223,20044798,29333786,404802,1212778,826492,1190,113008050,4796898,2484871
1298,2015,MN,24697098,0,849054,7389438,12038606,389976,0,27939,2789,56979768,9778845,1806022
1299,2015,MO,65325521,0,1595020,4596413,10440082,57564,0,98842,16898,83640067,1033076,128902
1300,2015,MS,6399605,0,0,45116943,11714588,6066,0,14129,0,64757864,0,1506532
1301,2015,MT,16013206,0,9887729,599206,0,302772,17055,496426,0,29302401,1964726,21281
1302,2015,NC,39922168,0,4742004,36544596,42096761,685283,0,434587,1373579,128388445,0,2589372
1303,2015,ND,27734413,0,2094168,711044,0,42168,39063,26459,0,37156612,6505704,3594
1304,2015,NE,24185421,0,1684980,430731,10324728,0,0,6115,0,39883391,3180463,70953
1305,2015,NH,936662,0,1270222,6051695,9484204,49720,0,175564,0,20015893,423496,1624331
1306,2015,NJ,1759096,0,9541,36974456,33261760,582493,221033,374936,627890,74608860,21539,945693
1307,2015,NM,20439532,9675,99473,9364624,0,665,0,62958,614877,32701398,2090021,19573
1308,2015,NV,2657289,3110504,2264136,28999514,0,1013,5523,15982,1657405,39046784,309724,25695
1309,2015,NY,2380066,0,26014520,56923415,44602871,918817,0,1892293,100526,138627721,3976980,2241045
1310,2015,OH,71709530,0,456669,28033716,17376736,-3135,945021,1317027,56072,121893401,1203008,798757
1311,2015,OK,24867032,0,2663901,34286327,0,11400,0,10812,1556,76135596,14030897,336168
1312,2015,OR,2377359,178804,31253851,16237092,0,41835,0,6065,24208,57866535,6631555,1115764
1313,2015,PA,64637233,0,2603704,59454655,80516752,898625,420237,729487,63894,214572291,3352672,2403960
1314,2015,RI,0,0,3148,6585943,0,0,0,114273,14351,6939019,10067,211238
1315,2015,SC,22631173,0,2564360,16549306,53156320,48638,0,193195,4220,96532213,0,2289379
1316,2015,SD,1495079,0,4850485,772753,0,0,0,17203,0,9633033,2497513,0
1317,2015,TN,30586331,0,9581240,9323730,24960472,20659,11960,135133,76147,75214636,45841,1003823
1318,2015,TX,121554284,0,956410,237731427,39354677,734324,2579301,241564,400759,449826336,44833365,1440225
1319,2015,UT,31656489,429517,768773,8217665,0,105732,8304,19732,31859,41949120,625917,85131
1320,2015,VA,17231426,0,1158428,33284216,28060358,461553,0,1107835,0,84411592,0,4144158
1321,2015,VT,0,0,1139498,1493,0,0,0,3056,48022,1982047,325365,464613
1322,2015,WA,5051915,0,73404916,13045927,8160912,99715,395004,21671,790,109287458,7075385,1991202
1323,2015,WI,37180547,0,2340681,13398775,10008183,62529,0,207750,1417,66360183,1589381,1570920
1324,2015,WV,68056093,0,1385043,1303630,0,0,29077,140214,0,72295269,1376232,4980
1325,2015,WY,43091189,0,868261,722304,0,77772,405386,44898,0,48966519,3756708,0
1326,2016,AK,594139,0,1659152,3040487,0,-2392,0,831330,0,6335034,169301,43017
1327,2016,AL,34258406,0,6984803,57803618,39901879,0,24053,45832,31261,142385098,0,3335246
1328,2016,AR,23800070,0,3569986,18171187,13421022,5637,0,42363,26142,60445059,0,1369828
1329,2016,AZ,30403392,0,7167763,34182808,32377477,0,0,51595,3765825,108763449,541582,214378
1330,2016,CA,318876,11457299,28942121,97073664,18907578,665664,1426816,175581,18806711,196963215,13509039,5939215
1331,2016,CO,29948675,0,1902571,12679439,0,53388,0,6975,538109,54418480,9421204,162305
1332,2016,CT,177370,0,224145,17951503,16575492,577398,0,91735,24518,36496560,12742,856070
1333,2016,DC,0,0,0,22702,0,0,0,1001,0,76474,0,52771
1334,2016,DE,479350,0,0,7787469,0,0,277477,62571,51086,8731261,5321,67987
1335,2016,FL,39429468,0,174551,158495445,29320022,3150525,4716,2820303,223983,238262150,0,4643138
1336,2016,GA,37890474,0,3372677,52862464,34480662,100978,0,211845,880923,133380416,0,4573416
1337,2016,HI,1497380,260102,90849,0,0,322089,51006,6640316,88511,9948845,639127,359466
1338,2016,IA,25198347,0,916789,2960947,4702665,12121,0,277773,151,54392507,20071999,251715
1339,2016,ID,29188,71995,9033272,3321462,0,65048,0,183,29801,15660938,2578415,531573
1340,2016,IL,59337802,0,132834,17484691,98607038,273854,204153,69503,48810,187289131,10663434,467012
1341,2016,IN,72533080,0,426265,19995659,0,363050,2272492,610407,225841,101759059,4899474,432790
1342,2016,KS,23096064,0,30538,2027207,8246042,1,0,28324,2102,47599991,14110881,58832
1343,2016,KY,66822058,0,3477930,8228334,0,49951,0,1218601,11732,80273501,0,464895
1344,2016,LA,12013649,0,1103023,66479142,17151826,726596,2099070,4819225,0,107268804,0,2876273
1345,2016,MA,1874932,0,712516,21143936,5414318,857932,0,422281,609281,31955022,216123,1204152
1346,2016,MD,13826213,0,1392187,5423046,14760177,323060,0,160550,208657,37166687,527114,545682
1347,2016,ME,69823,0,2999688,3498340,0,381378,0,109924,0,11514427,1667103,2788171
1348,2016,MI,40526872,0,1564355,29295154,31551710,301645,1614622,818979,9235,112121790,4695783,2495085
1349,2016,MN,23206289,0,1208502,8928076,13860816,407430,0,32027,10107,59478753,9933487,1892018
1350,2016,MO,60321890,0,1268473,6031568,9430179,8979,0,78016,32684,78611513,1121883,138639
1351,2016,MS,5342026,0,0,50094739,5897272,5272,0,17785,0,62881295,0,1524200
1352,2016,MT,14269222,0,10082529,476061,0,326868,8586,459923,0,27783529,2140191,20150
1353,2016,NC,37435780,0,4417186,39251102,42786087,654538,0,251193,3421128,130779157,6233,2555910
1354,2016,ND,26580350,0,1912005,1071107,0,45107,40246,30109,0,37856452,8171922,5606
1355,2016,NE,21897715,0,856408,537910,9350591,0,0,-17940,3981,36524869,3798387,97817
1356,2016,NH,422017,0,1145386,4744436,10761163,49001,0,38798,0,19282493,432324,1689368
1357,2016,NJ,1314541,0,9478,43807453,29885187,606966,207168,146126,834879,77611403,20841,982778
1358,2016,NM,18365270,14218,147972,9957553,0,279,0,51683,751836,32912045,3605421,17813
1359,2016,NV,2166831,3353399,1789219,28921612,0,21028,742,10985,3124060,39787005,343865,55264
1360,2016,NY,1770238,0,26888234,56793336,41570990,898989,0,642952,139611,134417107,3940180,2243509
1361,2016,OH,68775164,0,500320,28942397,16817386,-48433,720996,1181253,65558,118922078,1245337,722100
1362,2016,OK,19158044,0,2573424,36529086,0,27690,0,17261,5436,78655007,20069089,362406
1363,2016,OR,1898202,183700,34549366,15306661,0,40617,0,4850,40936,60182013,7157128,1000552
1364,2016,PA,54672030,0,2374519,68048646,82924011,815807,487625,363224,74805,215066509,3476246,2391432
1365,2016,RI,0,0,2128,6290503,0,0,0,26283,14663,6564885,26532,204776
1366,2016,SC,21002914,0,2226074,16366854,55825916,45420,0,113862,4971,96985764,0,2376354
1367,2016,SD,2082680,0,4805526,918561,0,0,0,2793,364,11524184,3714259,0
1368,2016,TN,31167634,0,6774061,11318515,29578086,19583,15388,121581,78617,79340633,37747,933367
1369,2016,TX,121230932,0,1342005,225976260,42079445,764493,2513744,196422,730810,454047591,57530784,1682695
1370,2016,UT,25939443,485094,759542,8691320,0,212851,54099,31552,1053661,38133928,822282,84084
1371,2016,VA,16499412,0,1471462,40904843,29731895,461826,0,535420,20908,92554876,0,4091746
1372,2016,VT,0,0,1077517,1965,0,0,0,4017,59031,1911207,291182,477495
1373,2016,WA,4601726,0,78345809,10982195,9625622,59751,401642,22018,727,114086582,8041847,2007562
1374,2016,WI,33362841,0,2795258,15472759,10151394,49516,0,147111,2671,64966611,1515261,1469800
1375,2016,WV,71512961,0,1638247,1224567,0,-12281,24651,122669,0,75942968,1432154,0
1376,2016,WY,40026874,0,973488,788143,0,65014,358138,55636,0,46656630,4389338,0
1377,2017,AK,555707,0,1643670,3234868,0,-2711,0,880682,0,6497466,141687,43562
1378,2017,AL,31440401,0,9237323,52983663,42651973,4,8830,35708,180688,139964250,0,3425660
1379,2017,AR,26285435,0,2943309,17314370,12691079,4083,0,48979,30893,60775298,0,1436665
1380,2017,AZ,31396138,0,6831891,29590699,32340138,-1186,0,56729,4941957,105851721,569934,171251
1381,2017,CA,291092,11559591,42363141,88350133,17901079,835537,1408335,45796,24352915,206146392,12822857,5808462
1382,2017,CO,29242216,0,1897228,12532242,0,56711,0,7249,954498,53844006,9314667,165846
1383,2017,CT,197509,0,332187,15961257,16499621,546886,0,178437,39866,34562654,12706,792388
1384,2017,DC,0,0,0,19704,0,0,0,0,0,66871,0,47167
1385,2017,DE,358797,0,0,6723188,0,0,270513,25413,50285,7495976,4965,62815
1386,2017,FL,37512762,0,218299,161104295,29146219,3078159,4904,1462884,876432,238413149,0,5009194
1387,2017,GA,32487058,0,2409749,52722564,33708805,87395,0,282775,1986272,127455376,0,5018336
1388,2017,HI,1375724,322592,66075,0,0,363123,52022,6633596,174101,9812050,532055,292762
1389,2017,IA,25358230,0,1033940,4567447,5213509,2382,0,146719,4838,57909566,21372752,209749
1390,2017,ID,23837,84436,10670409,3079407,0,68343,0,170,459345,17396024,2544675,465402
1391,2017,IL,57980286,0,125131,15016016,97191142,253587,180098,51146,52147,183591377,12267766,474058
1392,2017,IN,72384957,0,306080,17975917,0,306076,1990999,125323,277675,98929818,5089390,473403
1393,2017,KS,19389771,0,29218,2146563,10647987,4732,0,54518,5280,50933305,18598073,57163
1394,2017,KY,57236509,0,4506018,10379628,0,44695,0,497770,19885,73179196,0,494690
1395,2017,LA,12315925,0,906237,58972846,15409745,632350,2143065,4569753,2418,97719207,0,2766869
1396,2017,MA,1136318,0,1037491,22152805,5047170,826584,0,265507,788476,32204364,232622,1160402
1397,2017,MD,8514009,0,1965459,6729174,15106988,321712,0,102181,267090,34104239,561349,536278
1398,2017,ME,67935,0,3388777,2237068,0,396293,0,132391,5436,11264280,2332853,2703526
1399,2017,MI,42020548,0,1678957,26130658,32381192,259533,1652167,1116511,63304,112313501,5191273,2494117
1400,2017,MN,22781898,0,1257702,6707592,13904351,395766,0,35152,596124,58748841,11137272,1932984
1401,2017,MO,67518943,0,1181580,5205867,8304127,3647,0,60719,56188,84607312,2032318,144199
1402,2017,MS,4628230,0,0,46158473,7364648,1855,0,11460,85923,59727637,0,1477048
1403,2017,MT,13864099,0,10946461,416521,0,331834,13740,458653,13633,28220946,2154823,21182
1404,2017,NC,34460167,0,3818017,38589794,42374264,577380,0,251382,5114235,128468235,470743,2812253
1405,2017,ND,26756465,0,2582107,676031,0,51303,42212,35727,0,41505074,11359233,1996
1406,2017,NE,21173563,0,1489058,629345,6912737,0,0,5641,15333,35407047,5084084,97287
1407,2017,NH,287281,0,1413402,3580103,9990704,48684,0,104896,0,17446841,411592,1610179
1408,2017,NJ,1216091,0,13633,37707848,34032698,582985,219492,156364,925997,75644513,22447,928777
1409,2017,NM,18414483,12963,193249,9131655,0,-587,0,40850,1192641,33597413,4594571,17588
1410,2017,NV,1865592,3291874,1812700,26625904,0,31566,0,8746,4145867,38201294,361364,57681
1411,2017,NY,770296,0,30144932,47271780,42167409,923706,0,597893,182800,128065103,4135951,2286006
1412,2017,OH,68343636,0,277349,28799379,17687789,-3629,785851,1241106,105178,119552140,1588560,726922
1413,2017,OK,17367854,0,2036200,30450679,0,48417,0,16054,32582,73731764,23598843,298745
1414,2017,OR,1728105,174381,38293938,15066379,0,39246,0,10394,194052,62713747,6226593,980660
1415,2017,PA,47634271,0,3123316,72503448,83199832,883894,446078,355418,69616,213639299,3590565,2438155
1416,2017,RI,0,0,2372,7188192,0,0,0,58408,14083,7614941,148902,202984
1417,2017,SC,18151745,0,1835039,17156335,54344554,41212,0,97651,79522,93080948,0,2399718
1418,2017,SD,2062462,0,5255520,654348,0,0,0,3031,2056,10935719,2958302,0
1419,2017,TN,27715284,0,8691134,10268540,31817502,21440,11648,123659,92342,79046397,43327,947675
1420,2017,TX,134648358,0,1061997,204511996,38581401,527849,2471966,163711,2189127,452794463,67061094,1576964
1421,2017,UT,26389567,480928,1293715,5870852,0,174966,16409,38413,2211105,37411876,858252,77669
1422,2017,VA,10726422,0,1116355,44507088,30553734,213322,0,456125,313221,90417351,0,3808879
1423,2017,VT,0,0,1280368,1807,0,0,0,7133,98801,2141388,305406,447873
1424,2017,WA,5489503,0,82182855,10849269,8128259,55942,355925,23116,481,115912028,6925111,1898573
1425,2017,WI,35852222,0,2657453,13655239,9648979,26759,0,144391,21465,65107103,1640687,1459909
1426,2017,WV,68349009,0,1658492,1526728,0,-13746,34476,119780,0,73357080,1682341,0
1427,2017,WY,40068566,0,1123624,778989,0,45930,360236,43846,0,46741846,4320655,0
1428,2018,AK,628564,0,1664225,2947902,0,-3100,0,809279,0,6247359,155015,45474
1429,2018,AL,31777520,0,11143139,58800418,39462827,-49,4804,65704,357252,145057994,0,3446379
1430,2018,AR,29996101,0,3008775,20623705,12720818,5087,0,35517,203413,64513841,0,-2119821
1431,2018,AZ,30744623,0,6982242,37168075,31097259,-2536,0,49946,5140377,111925144,530190,219495
1432,2018,CA,281328,11676841,26330667,89604473,18213519,828768,1453960,68878,26985181,195265412,14023951,5946420
1433,2018,CO,26382060,0,1825385,16398439,0,59292,0,11882,1062380,55386279,9745150,164427
1434,2018,CT,329701,0,555319,20006457,16881492,464733,0,338957,105555,39453552,12295,755570
1435,2018,DC,0,0,0,22770,0,0,0,0,0,79331,0,56561
1436,2018,DE,273388,0,0,5400155,0,0,252180,200824,49789,6240644,5207,59101
1437,2018,FL,30272201,0,232574,171872185,29312349,2983320,5488,2077358,2412067,244252010,0,5084468
1438,2018,GA,32180555,0,3696868,51972094,34362676,85789,0,435734,1995837,129239355,0,4998557
1439,2018,HI,1311203,110089,96520,0,0,382269,55722,6748947,184576,9796773,601934,305513
1440,2018,IA,28552999,0,924861,7340070,4895399,0,0,110565,11456,63380566,21334053,211163
1441,2018,ID,20338,83112,11024342,3278742,0,63972,0,57,555964,18172120,2655052,490540
1442,2018,IL,59641924,0,146528,17240919,98101527,227128,200816,53111,66050,188003357,11898984,426371
1443,2018,IN,77455229,0,222661,26816995,0,320638,2325813,130616,290717,113459711,5437153,459889
1444,2018,KS,20473983,0,26420,3005715,9168289,5010,0,52016,7727,51710213,18907502,63551
1445,2018,KY,59168143,0,4417833,14614999,0,63540,0,69992,39436,78804497,0,430554
1446,2018,LA,11786724,0,1179855,61712639,17152582,643126,2597958,4377794,1518,102128500,0,2676303
1447,2018,MA,0,0,1133620,18385799,4441563,846414,0,460739,978311,27172882,220982,1169237
1448,2018,MD,10066924,0,2830886,13849671,14987931,326127,0,260015,396720,43809646,569984,521389
1449,2018,ME,70828,0,3261054,2330717,0,370843,0,189107,12032,11280700,2384295,2661824
1450,2018,MI,42330864,0,1569199,30986892,30478694,252312,1597637,1213512,118153,115837095,5457252,2531035
1451,2018,MN,23455356,0,1053504,8555294,14601329,405181,0,46574,1042021,61517442,10713650,1644533
1452,2018,MO,59829988,0,828392,6915595,10655279,1008,0,99755,91231,81435776,2834677,132945
1453,2018,MS,5280043,0,0,49481811,6919470,0,0,27310,325853,63473771,0,1439285
1454,2018,MT,13360026,0,11404609,476370,0,304672,12415,446004,34012,28195174,2135735,21331
1455,2018,NC,31690469,0,6605429,43445749,42076949,535056,0,633081,6110378,134249497,542772,2609614
1456,2018,ND,27540665,0,3180154,1019273,0,51947,50988,38343,0,42615321,10732913,1038
1457,2018,NE,23305208,0,1382073,964790,5632140,0,0,12474,27112,36966216,5549106,93313
1458,2018,NH,660307,0,1354988,2991539,10061696,47677,0,178080,0,17087156,406659,1386210
1459,2018,NJ,1193288,0,35538,38863492,31982106,551919,212048,362365,990420,75033600,22596,934931
1460,2018,NM,13401532,13138,149546,11628177,0,-731,0,20737,1348576,32673682,6091551,21156
1461,2018,NV,2485046,3461982,1881266,26688612,0,28782,0,10245,4718895,39640241,312348,53066
1462,2018,NY,690386,0,29630000,50810426,42919011,873145,0,1590710,297472,132520498,3998330,2141735
1463,2018,OH,58726962,0,244019,44214502,18315007,5433,786891,1315746,119055,126184610,1750022,706974
1464,2018,OK,14906747,0,2034897,41612986,0,57075,0,17978,61626,86223721,27338228,329235
1465,2018,OR,1476391,176235,35442773,17922777,0,34095,0,4856,571696,64113560,7447442,1037296
1466,2018,PA,44086284,0,4261757,76390859,83476744,780847,528492,625647,62475,215385830,3566917,2264951
1467,2018,RI,0,0,4100,7896940,0,0,0,75714,28866,8375257,158606,211031
1468,2018,SC,19497485,0,3013720,21653796,52716469,41651,0,343903,510494,99364088,0,2291306
1469,2018,SD,2339337,0,6266270,1167719,0,0,0,6396,1672,12616396,2835002,0
1470,2018,TN,20966713,0,10292725,13398721,36176382,8457,11175,129555,167594,81554934,41009,982447
1471,2018,TX,111722643,0,1126378,239713083,41185739,452629,2526476,129313,3205647,477352424,75700434,1590082
1472,2018,UT,25912474,445737,927097,8724119,0,225143,6559,36574,2223706,39375424,794555,79460
1473,2018,VA,9266276,0,1764860,50158156,29251668,471227,0,950411,763072,95506976,0,4173282
1474,2018,VT,0,0,1268189,1797,0,-296,0,3132,106740,2178915,373346,426008
1475,2018,WA,5382866,0,80883377,10535078,9708441,59265,430840,23656,1695,116756729,7900094,1803179
1476,2018,WI,33322379,0,2392010,16798619,10129122,42631,0,137511,39682,65936767,1637658,1437154
1477,2018,WV,62038835,0,1847643,1420390,0,-11558,24845,158885,0,67249025,1769984,0
1478,2018,WY,39679287,0,975702,896122,0,85266,377641,40136,824,46112136,4057158,0
